Year,City,lat,lon,State,Purpose,Trips
1/4/2011,Upper Yarra,-37.802,145.5637,Victoria,Other,0
1/7/2011,Upper Yarra,-37.802,145.5637,Victoria,Other,4.6524687
1/10/2011,Upper Yarra,-37.802,145.5637,Victoria,Other,0
1/1/2012,Upper Yarra,-37.802,145.5637,Victoria,Other,0
1/4/2012,Upper Yarra,-37.802,145.5637,Victoria,Other,3.2670362
1/7/2012,Upper Yarra,-37.802,145.5637,Victoria,Other,2.8460797
1/10/2012,Upper Yarra,-37.802,145.5637,Victoria,Other,0
1/1/2013,Upper Yarra,-37.802,145.5637,Victoria,Other,0
1/4/2013,Upper Yarra,-37.802,145.5637,Victoria,Other,2.0802631
1/7/2013,Upper Yarra,-37.802,145.5637,Victoria,Other,0
1/10/2013,Upper Yarra,-37.802,145.5637,Victoria,Other,3.9832494
1/1/2014,Upper Yarra,-37.802,145.5637,Victoria,Other,0
1/4/2014,Upper Yarra,-37.802,145.5637,Victoria,Other,0
1/7/2014,Upper Yarra,-37.802,145.5637,Victoria,Other,0
1/10/2014,Upper Yarra,-37.802,145.5637,Victoria,Other,0
1/1/2015,Upper Yarra,-37.802,145.5637,Victoria,Other,0
1/4/2015,Upper Yarra,-37.802,145.5637,Victoria,Other,1.9647258
1/7/2015,Upper Yarra,-37.802,145.5637,Victoria,Other,0
1/10/2015,Upper Yarra,-37.802,145.5637,Victoria,Other,0
1/1/2016,Upper Yarra,-37.802,145.5637,Victoria,Other,0
1/4/2016,Upper Yarra,-37.802,145.5637,Victoria,Other,8.3286182
1/7/2016,Upper Yarra,-37.802,145.5637,Victoria,Other,0
1/10/2016,Upper Yarra,-37.802,145.5637,Victoria,Other,0
1/1/1998,Upper Yarra,-37.802,145.5637,Victoria,Visiting,9.8877941
1/4/1998,Upper Yarra,-37.802,145.5637,Victoria,Visiting,8.8501256
1/7/1998,Upper Yarra,-37.802,145.5637,Victoria,Visiting,9.9897577
1/10/1998,Upper Yarra,-37.802,145.5637,Victoria,Visiting,11.6084412
1/1/1999,Upper Yarra,-37.802,145.5637,Victoria,Visiting,8.6313099
1/4/1999,Upper Yarra,-37.802,145.5637,Victoria,Visiting,18.411857
1/7/1999,Upper Yarra,-37.802,145.5637,Victoria,Visiting,15.5878521
1/10/1999,Upper Yarra,-37.802,145.5637,Victoria,Visiting,1.2988842
1/1/2000,Upper Yarra,-37.802,145.5637,Victoria,Visiting,9.3371994
1/4/2000,Upper Yarra,-37.802,145.5637,Victoria,Visiting,7.4453705
1/7/2000,Upper Yarra,-37.802,145.5637,Victoria,Visiting,5.7432587
1/10/2000,Upper Yarra,-37.802,145.5637,Victoria,Visiting,8.509201
1/1/2001,Upper Yarra,-37.802,145.5637,Victoria,Visiting,5.5218352
1/4/2001,Upper Yarra,-37.802,145.5637,Victoria,Visiting,4.0364925
1/7/2001,Upper Yarra,-37.802,145.5637,Victoria,Visiting,21.3507201
1/10/2001,Upper Yarra,-37.802,145.5637,Victoria,Visiting,4.1987063
1/1/2002,Upper Yarra,-37.802,145.5637,Victoria,Visiting,34.1201478
1/4/2002,Upper Yarra,-37.802,145.5637,Victoria,Visiting,27.9523182
1/7/2002,Upper Yarra,-37.802,145.5637,Victoria,Visiting,4.6687757
1/10/2002,Upper Yarra,-37.802,145.5637,Victoria,Visiting,16.954198
1/1/2003,Upper Yarra,-37.802,145.5637,Victoria,Visiting,37.9922907
1/4/2003,Upper Yarra,-37.802,145.5637,Victoria,Visiting,13.4093255
1/7/2003,Upper Yarra,-37.802,145.5637,Victoria,Visiting,5.5129309
1/10/2003,Upper Yarra,-37.802,145.5637,Victoria,Visiting,17.8380605
1/1/2004,Upper Yarra,-37.802,145.5637,Victoria,Visiting,7.0829009
1/4/2004,Upper Yarra,-37.802,145.5637,Victoria,Visiting,8.5156271
1/7/2004,Upper Yarra,-37.802,145.5637,Victoria,Visiting,1.050739
1/10/2004,Upper Yarra,-37.802,145.5637,Victoria,Visiting,22.823566
1/1/2005,Upper Yarra,-37.802,145.5637,Victoria,Visiting,21.6973448
1/4/2005,Upper Yarra,-37.802,145.5637,Victoria,Visiting,9.6974088
1/7/2005,Upper Yarra,-37.802,145.5637,Victoria,Visiting,5.9377008
1/10/2005,Upper Yarra,-37.802,145.5637,Victoria,Visiting,13.0052133
1/1/2006,Upper Yarra,-37.802,145.5637,Victoria,Visiting,23.868237
1/4/2006,Upper Yarra,-37.802,145.5637,Victoria,Visiting,9.357172
1/7/2006,Upper Yarra,-37.802,145.5637,Victoria,Visiting,5.752346
1/10/2006,Upper Yarra,-37.802,145.5637,Victoria,Visiting,10.303016
1/1/2007,Upper Yarra,-37.802,145.5637,Victoria,Visiting,23.9523969
1/4/2007,Upper Yarra,-37.802,145.5637,Victoria,Visiting,9.3996647
1/7/2007,Upper Yarra,-37.802,145.5637,Victoria,Visiting,4.1504623
1/10/2007,Upper Yarra,-37.802,145.5637,Victoria,Visiting,6.5333116
1/1/2008,Upper Yarra,-37.802,145.5637,Victoria,Visiting,13.8923477
1/4/2008,Upper Yarra,-37.802,145.5637,Victoria,Visiting,2.8029347
1/7/2008,Upper Yarra,-37.802,145.5637,Victoria,Visiting,10.4496083
1/10/2008,Upper Yarra,-37.802,145.5637,Victoria,Visiting,10.7995212
1/1/2009,Upper Yarra,-37.802,145.5637,Victoria,Visiting,16.2114715
1/4/2009,Upper Yarra,-37.802,145.5637,Victoria,Visiting,20.2039463
1/7/2009,Upper Yarra,-37.802,145.5637,Victoria,Visiting,13.4040342
1/10/2009,Upper Yarra,-37.802,145.5637,Victoria,Visiting,2.0886404
1/1/2010,Upper Yarra,-37.802,145.5637,Victoria,Visiting,7.9968176
1/4/2010,Upper Yarra,-37.802,145.5637,Victoria,Visiting,4.5913674
1/7/2010,Upper Yarra,-37.802,145.5637,Victoria,Visiting,5.6139121
1/10/2010,Upper Yarra,-37.802,145.5637,Victoria,Visiting,4.9308722
1/1/2011,Upper Yarra,-37.802,145.5637,Victoria,Visiting,13.4677415
1/4/2011,Upper Yarra,-37.802,145.5637,Victoria,Visiting,14.0874833
1/7/2011,Upper Yarra,-37.802,145.5637,Victoria,Visiting,1.880442
1/10/2011,Upper Yarra,-37.802,145.5637,Victoria,Visiting,12.6370245
1/1/2012,Upper Yarra,-37.802,145.5637,Victoria,Visiting,1.809923
1/4/2012,Upper Yarra,-37.802,145.5637,Victoria,Visiting,13.229717
1/7/2012,Upper Yarra,-37.802,145.5637,Victoria,Visiting,24.7940677
1/10/2012,Upper Yarra,-37.802,145.5637,Victoria,Visiting,25.1295674
1/1/2013,Upper Yarra,-37.802,145.5637,Victoria,Visiting,11.9063428
1/4/2013,Upper Yarra,-37.802,145.5637,Victoria,Visiting,13.0741271
1/7/2013,Upper Yarra,-37.802,145.5637,Victoria,Visiting,3.2995535
1/10/2013,Upper Yarra,-37.802,145.5637,Victoria,Visiting,7.3075585
1/1/2014,Upper Yarra,-37.802,145.5637,Victoria,Visiting,20.5007782
1/4/2014,Upper Yarra,-37.802,145.5637,Victoria,Visiting,17.7241046
1/7/2014,Upper Yarra,-37.802,145.5637,Victoria,Visiting,6.7395556
1/10/2014,Upper Yarra,-37.802,145.5637,Victoria,Visiting,6.9118968
1/1/2015,Upper Yarra,-37.802,145.5637,Victoria,Visiting,10.9707759
1/4/2015,Upper Yarra,-37.802,145.5637,Victoria,Visiting,16.0314647
1/7/2015,Upper Yarra,-37.802,145.5637,Victoria,Visiting,8.3505804
1/10/2015,Upper Yarra,-37.802,145.5637,Victoria,Visiting,27.7575467
1/1/2016,Upper Yarra,-37.802,145.5637,Victoria,Visiting,13.5399126
1/4/2016,Upper Yarra,-37.802,145.5637,Victoria,Visiting,19.6528092
1/7/2016,Upper Yarra,-37.802,145.5637,Victoria,Visiting,6.7784795
1/10/2016,Upper Yarra,-37.802,145.5637,Victoria,Visiting,14.3734343
1/1/1998,Western,-31.9505,115.8605,Victoria,Business,40.6351686
1/4/1998,Western,-31.9505,115.8605,Victoria,Business,14.8288588
1/7/1998,Western,-31.9505,115.8605,Victoria,Business,73.6182868
1/10/1998,Western,-31.9505,115.8605,Victoria,Business,22.5023447
1/1/1999,Western,-31.9505,115.8605,Victoria,Business,40.5177331
1/4/1999,Western,-31.9505,115.8605,Victoria,Business,28.4093652
1/7/1999,Western,-31.9505,115.8605,Victoria,Business,14.1893009
1/10/1999,Western,-31.9505,115.8605,Victoria,Business,26.9133238
1/1/2000,Western,-31.9505,115.8605,Victoria,Business,42.2262179
1/4/2000,Western,-31.9505,115.8605,Victoria,Business,33.3091285
1/7/2000,Western,-31.9505,115.8605,Victoria,Business,50.8338668
1/10/2000,Western,-31.9505,115.8605,Victoria,Business,28.9830486
1/1/2001,Western,-31.9505,115.8605,Victoria,Business,31.4577293
1/4/2001,Western,-31.9505,115.8605,Victoria,Business,30.1949938
1/7/2001,Western,-31.9505,115.8605,Victoria,Business,18.7501418
1/10/2001,Western,-31.9505,115.8605,Victoria,Business,55.1714068
1/1/2002,Western,-31.9505,115.8605,Victoria,Business,19.9233387
1/4/2002,Western,-31.9505,115.8605,Victoria,Business,29.1611757
1/7/2002,Western,-31.9505,115.8605,Victoria,Business,62.4312255
1/10/2002,Western,-31.9505,115.8605,Victoria,Business,29.6603508
1/1/2003,Western,-31.9505,115.8605,Victoria,Business,23.9807594
1/4/2003,Western,-31.9505,115.8605,Victoria,Business,31.9002052
1/7/2003,Western,-31.9505,115.8605,Victoria,Business,37.9190345
1/10/2003,Western,-31.9505,115.8605,Victoria,Business,29.6459011
1/1/2004,Western,-31.9505,115.8605,Victoria,Business,36.2839362
1/4/2004,Western,-31.9505,115.8605,Victoria,Business,64.6147846
1/7/2004,Western,-31.9505,115.8605,Victoria,Business,49.3181822
1/10/2004,Western,-31.9505,115.8605,Victoria,Business,31.3361
1/1/2005,Western,-31.9505,115.8605,Victoria,Business,25.3599332
1/4/2005,Western,-31.9505,115.8605,Victoria,Business,36.4093366
1/7/2005,Western,-31.9505,115.8605,Victoria,Business,17.5878317
1/10/2005,Western,-31.9505,115.8605,Victoria,Business,23.3663355
1/1/2006,Western,-31.9505,115.8605,Victoria,Business,11.49568
1/4/2006,Western,-31.9505,115.8605,Victoria,Business,35.395895
1/7/2006,Western,-31.9505,115.8605,Victoria,Business,14.771533
1/10/2006,Western,-31.9505,115.8605,Victoria,Business,45.520517
1/1/2007,Western,-31.9505,115.8605,Victoria,Business,35.1384414
1/4/2007,Western,-31.9505,115.8605,Victoria,Business,43.0010901
1/7/2007,Western,-31.9505,115.8605,Victoria,Business,15.0997721
1/10/2007,Western,-31.9505,115.8605,Victoria,Business,14.7856385
1/1/2008,Western,-31.9505,115.8605,Victoria,Business,27.7666471
1/4/2008,Western,-31.9505,115.8605,Victoria,Business,21.3253689
1/7/2008,Western,-31.9505,115.8605,Victoria,Business,16.1281157
1/10/2008,Western,-31.9505,115.8605,Victoria,Business,33.1517065
1/1/2009,Western,-31.9505,115.8605,Victoria,Business,11.6411773
1/4/2009,Western,-31.9505,115.8605,Victoria,Business,29.4824907
1/7/2009,Western,-31.9505,115.8605,Victoria,Business,40.60615
1/10/2009,Western,-31.9505,115.8605,Victoria,Business,17.1448443
1/1/2010,Western,-31.9505,115.8605,Victoria,Business,33.2367685
1/4/2010,Western,-31.9505,115.8605,Victoria,Business,25.5049779
1/7/2010,Western,-31.9505,115.8605,Victoria,Business,35.16476
1/10/2010,Western,-31.9505,115.8605,Victoria,Business,25.9749437
1/1/2011,Western,-31.9505,115.8605,Victoria,Business,31.2680471
1/4/2011,Western,-31.9505,115.8605,Victoria,Business,11.0353338
1/7/2011,Western,-31.9505,115.8605,Victoria,Business,20.5689434
1/10/2011,Western,-31.9505,115.8605,Victoria,Business,38.3781483
1/1/2012,Western,-31.9505,115.8605,Victoria,Business,30.7010787
1/4/2012,Western,-31.9505,115.8605,Victoria,Business,45.4880911
1/7/2012,Western,-31.9505,115.8605,Victoria,Business,39.7320298
1/10/2012,Western,-31.9505,115.8605,Victoria,Business,34.4943705
1/1/2013,Western,-31.9505,115.8605,Victoria,Business,14.8003003
1/4/2013,Western,-31.9505,115.8605,Victoria,Business,26.3368915
1/7/2013,Western,-31.9505,115.8605,Victoria,Business,24.6284093
1/10/2013,Western,-31.9505,115.8605,Victoria,Business,51.8105766
1/1/2014,Western,-31.9505,115.8605,Victoria,Business,43.7980127
1/4/2014,Western,-31.9505,115.8605,Victoria,Business,58.7682204
1/7/2014,Western,-31.9505,115.8605,Victoria,Business,31.0627091
1/10/2014,Western,-31.9505,115.8605,Victoria,Business,39.1189761
1/1/2015,Western,-31.9505,115.8605,Victoria,Business,58.2954638
1/4/2015,Western,-31.9505,115.8605,Victoria,Business,26.486062
1/7/2015,Western,-31.9505,115.8605,Victoria,Business,60.189407
1/10/2015,Western,-31.9505,115.8605,Victoria,Business,55.5686131
1/1/2016,Western,-31.9505,115.8605,Victoria,Business,80.1487337
1/4/2016,Western,-31.9505,115.8605,Victoria,Business,45.9682855
1/7/2016,Western,-31.9505,115.8605,Victoria,Business,25.2154907
1/10/2016,Western,-31.9505,115.8605,Victoria,Business,82.86661
1/1/1998,Western,-31.9505,115.8605,Victoria,Holiday,548.4110801
1/4/1998,Western,-31.9505,115.8605,Victoria,Holiday,260.3249222
1/7/1998,Western,-31.9505,115.8605,Victoria,Holiday,197.0433664
1/10/1998,Western,-31.9505,115.8605,Victoria,Holiday,274.8485643
1/1/1999,Western,-31.9505,115.8605,Victoria,Holiday,433.3842552
1/4/1999,Western,-31.9505,115.8605,Victoria,Holiday,267.9078025
1/7/1999,Western,-31.9505,115.8605,Victoria,Holiday,209.5652467
1/10/1999,Western,-31.9505,115.8605,Victoria,Holiday,219.439538
1/1/2000,Western,-31.9505,115.8605,Victoria,Holiday,544.7275361
1/4/2000,Western,-31.9505,115.8605,Victoria,Holiday,237.6777876
1/7/2000,Western,-31.9505,115.8605,Victoria,Holiday,193.4427077
1/10/2000,Western,-31.9505,115.8605,Victoria,Holiday,251.7839393
1/1/2001,Western,-31.9505,115.8605,Victoria,Holiday,421.7033149
1/4/2001,Western,-31.9505,115.8605,Victoria,Holiday,270.1840735
1/7/2001,Western,-31.9505,115.8605,Victoria,Holiday,170.7237533
1/10/2001,Western,-31.9505,115.8605,Victoria,Holiday,230.5746679
1/1/2002,Western,-31.9505,115.8605,Victoria,Holiday,476.5315686
1/4/2002,Western,-31.9505,115.8605,Victoria,Holiday,297.4268954
1/7/2002,Western,-31.9505,115.8605,Victoria,Holiday,197.9022296
1/10/2002,Western,-31.9505,115.8605,Victoria,Holiday,298.5397685
1/1/2003,Western,-31.9505,115.8605,Victoria,Holiday,473.5500406
1/4/2003,Western,-31.9505,115.8605,Victoria,Holiday,247.0907199
1/7/2003,Western,-31.9505,115.8605,Victoria,Holiday,215.9928516
1/10/2003,Western,-31.9505,115.8605,Victoria,Holiday,199.3824401
1/1/2004,Western,-31.9505,115.8605,Victoria,Holiday,430.4234922
1/4/2004,Western,-31.9505,115.8605,Victoria,Holiday,269.8373069
1/7/2004,Western,-31.9505,115.8605,Victoria,Holiday,203.6318365
1/10/2004,Western,-31.9505,115.8605,Victoria,Holiday,217.7895473
1/1/2005,Western,-31.9505,115.8605,Victoria,Holiday,473.8218113
1/4/2005,Western,-31.9505,115.8605,Victoria,Holiday,194.199913
1/7/2005,Western,-31.9505,115.8605,Victoria,Holiday,135.0592488
1/10/2005,Western,-31.9505,115.8605,Victoria,Holiday,179.5488561
1/1/2006,Western,-31.9505,115.8605,Victoria,Holiday,453.315037
1/4/2006,Western,-31.9505,115.8605,Victoria,Holiday,203.844907
1/7/2006,Western,-31.9505,115.8605,Victoria,Holiday,116.840811
1/10/2006,Western,-31.9505,115.8605,Victoria,Holiday,264.886032
1/1/2007,Western,-31.9505,115.8605,Victoria,Holiday,505.8037673
1/4/2007,Western,-31.9505,115.8605,Victoria,Holiday,219.5312912
1/7/2007,Western,-31.9505,115.8605,Victoria,Holiday,206.8736339
1/10/2007,Western,-31.9505,115.8605,Victoria,Holiday,248.0453671
1/1/2008,Western,-31.9505,115.8605,Victoria,Holiday,539.9103266
1/4/2008,Western,-31.9505,115.8605,Victoria,Holiday,220.0524281
1/7/2008,Western,-31.9505,115.8605,Victoria,Holiday,153.4032711
1/10/2008,Western,-31.9505,115.8605,Victoria,Holiday,227.1381177
1/1/2009,Western,-31.9505,115.8605,Victoria,Holiday,447.2375812
1/4/2009,Western,-31.9505,115.8605,Victoria,Holiday,182.593328
1/7/2009,Western,-31.9505,115.8605,Victoria,Holiday,181.3496423
1/10/2009,Western,-31.9505,115.8605,Victoria,Holiday,215.1664458
1/1/2010,Western,-31.9505,115.8605,Victoria,Holiday,400.6806297
1/4/2010,Western,-31.9505,115.8605,Victoria,Holiday,221.8878139
1/7/2010,Western,-31.9505,115.8605,Victoria,Holiday,192.6721048
1/10/2010,Western,-31.9505,115.8605,Victoria,Holiday,176.6857929
1/1/2011,Western,-31.9505,115.8605,Victoria,Holiday,417.5166639
1/4/2011,Western,-31.9505,115.8605,Victoria,Holiday,262.705507
1/7/2011,Western,-31.9505,115.8605,Victoria,Holiday,157.9740303
1/10/2011,Western,-31.9505,115.8605,Victoria,Holiday,236.3298066
1/1/2012,Western,-31.9505,115.8605,Victoria,Holiday,410.4649616
1/4/2012,Western,-31.9505,115.8605,Victoria,Holiday,225.5349923
1/7/2012,Western,-31.9505,115.8605,Victoria,Holiday,136.106127
1/10/2012,Western,-31.9505,115.8605,Victoria,Holiday,224.3961051
1/1/2013,Western,-31.9505,115.8605,Victoria,Holiday,447.0829461
1/4/2013,Western,-31.9505,115.8605,Victoria,Holiday,222.334914
1/7/2013,Western,-31.9505,115.8605,Victoria,Holiday,179.7887806
1/10/2013,Western,-31.9505,115.8605,Victoria,Holiday,303.7552647
1/1/2014,Western,-31.9505,115.8605,Victoria,Holiday,530.3603724
1/4/2014,Western,-31.9505,115.8605,Victoria,Holiday,282.5626587
1/7/2014,Western,-31.9505,115.8605,Victoria,Holiday,171.3648618
1/10/2014,Western,-31.9505,115.8605,Victoria,Holiday,254.1639294
1/1/2015,Western,-31.9505,115.8605,Victoria,Holiday,505.9458144
1/4/2015,Western,-31.9505,115.8605,Victoria,Holiday,274.6954554
1/7/2015,Western,-31.9505,115.8605,Victoria,Holiday,171.6703132
1/10/2015,Western,-31.9505,115.8605,Victoria,Holiday,297.1602268
1/1/2016,Western,-31.9505,115.8605,Victoria,Holiday,466.1558361
1/4/2016,Western,-31.9505,115.8605,Victoria,Holiday,243.8386267
1/7/2016,Western,-31.9505,115.8605,Victoria,Holiday,221.8471363
1/10/2016,Western,-31.9505,115.8605,Victoria,Holiday,277.4105051
1/1/1998,Western,-31.9505,115.8605,Victoria,Other,3.9619775
1/4/1998,Western,-31.9505,115.8605,Victoria,Other,4.3573645
1/7/1998,Western,-31.9505,115.8605,Victoria,Other,2.3903204
1/10/1998,Western,-31.9505,115.8605,Victoria,Other,8.6512531
1/1/1999,Western,-31.9505,115.8605,Victoria,Other,3.1975905
1/4/1999,Western,-31.9505,115.8605,Victoria,Other,7.0497997
1/7/1999,Western,-31.9505,115.8605,Victoria,Other,11.6918153
1/10/1999,Western,-31.9505,115.8605,Victoria,Other,10.1642571
1/1/2000,Western,-31.9505,115.8605,Victoria,Other,9.7122352
1/4/2000,Western,-31.9505,115.8605,Victoria,Other,0
1/7/2000,Western,-31.9505,115.8605,Victoria,Other,5.2221192
1/10/2000,Western,-31.9505,115.8605,Victoria,Other,6.2704385
1/1/2001,Western,-31.9505,115.8605,Victoria,Other,4.113414
1/4/2001,Western,-31.9505,115.8605,Victoria,Other,10.4020787
1/7/2001,Western,-31.9505,115.8605,Victoria,Other,29.3188241
1/10/2001,Western,-31.9505,115.8605,Victoria,Other,5.876199
1/1/2002,Western,-31.9505,115.8605,Victoria,Other,29.4439042
1/4/2002,Western,-31.9505,115.8605,Victoria,Other,5.80509
1/7/2002,Western,-31.9505,115.8605,Victoria,Other,14.154725
1/10/2002,Western,-31.9505,115.8605,Victoria,Other,13.6877326
1/1/2003,Western,-31.9505,115.8605,Victoria,Other,10.9645801
1/4/2003,Western,-31.9505,115.8605,Victoria,Other,5.6322188
1/7/2003,Western,-31.9505,115.8605,Victoria,Other,3.1607053
1/10/2003,Western,-31.9505,115.8605,Victoria,Other,11.5390065
1/1/2004,Western,-31.9505,115.8605,Victoria,Other,0
1/4/2004,Western,-31.9505,115.8605,Victoria,Other,5.5339938
1/7/2004,Western,-31.9505,115.8605,Victoria,Other,5.1166877
1/10/2004,Western,-31.9505,115.8605,Victoria,Other,3.7211106
1/1/2005,Western,-31.9505,115.8605,Victoria,Other,11.5831226
1/4/2005,Western,-31.9505,115.8605,Victoria,Other,18.039814
1/7/2005,Western,-31.9505,115.8605,Victoria,Other,0.3341335
1/10/2005,Western,-31.9505,115.8605,Victoria,Other,0.7156241
1/1/2006,Western,-31.9505,115.8605,Victoria,Other,5.674178
1/4/2006,Western,-31.9505,115.8605,Victoria,Other,5.598155
1/7/2006,Western,-31.9505,115.8605,Victoria,Other,1.452007
1/10/2006,Western,-31.9505,115.8605,Victoria,Other,14.321856
1/1/2007,Western,-31.9505,115.8605,Victoria,Other,5.4304905
1/4/2007,Western,-31.9505,115.8605,Victoria,Other,4.1263881
1/7/2007,Western,-31.9505,115.8605,Victoria,Other,4.2283312
1/10/2007,Western,-31.9505,115.8605,Victoria,Other,9.9168093
1/1/2008,Western,-31.9505,115.8605,Victoria,Other,6.6526556
1/4/2008,Western,-31.9505,115.8605,Victoria,Other,2.5664886
1/7/2008,Western,-31.9505,115.8605,Victoria,Other,5.6522786
1/10/2008,Western,-31.9505,115.8605,Victoria,Other,2.2480239
1/1/2009,Western,-31.9505,115.8605,Victoria,Other,1.7493706
1/4/2009,Western,-31.9505,115.8605,Victoria,Other,3.2908335
1/7/2009,Western,-31.9505,115.8605,Victoria,Other,11.6521167
1/10/2009,Western,-31.9505,115.8605,Victoria,Other,10.5006834
1/1/2010,Western,-31.9505,115.8605,Victoria,Other,6.6997518
1/4/2010,Western,-31.9505,115.8605,Victoria,Other,1.0328804
1/7/2010,Western,-31.9505,115.8605,Victoria,Other,10.3771621
1/10/2010,Western,-31.9505,115.8605,Victoria,Other,9.8550027
1/1/2011,Western,-31.9505,115.8605,Victoria,Other,16.0041271
1/4/2011,Western,-31.9505,115.8605,Victoria,Other,21.2323204
1/7/2011,Western,-31.9505,115.8605,Victoria,Other,7.0645728
1/10/2011,Western,-31.9505,115.8605,Victoria,Other,17.0771295
1/1/2012,Western,-31.9505,115.8605,Victoria,Other,9.4565122
1/4/2012,Western,-31.9505,115.8605,Victoria,Other,4.1623986
1/7/2012,Western,-31.9505,115.8605,Victoria,Other,3.6666541
1/10/2012,Western,-31.9505,115.8605,Victoria,Other,4.1725245
1/1/2013,Western,-31.9505,115.8605,Victoria,Other,6.828121
